City,Resource,Year,Month,Usage
Sibu,Water,2024,10,10170.82
Sibu,Water,2024,11,10050.15
Sibu,Water,2024,12,10059.44
Sibu,Water,2025,1,9685.41
Sibu,Water,2025,2,9910.55
Sibu,Water,2025,3,11340.21
Sibu,Electricity,2020,1,26991.99
Sibu,Electricity,2020,2,23630.14
Sibu,Electricity,2020,3,28492.14
Sibu,Electricity,2020,4,24419.42
Sibu,Electricity,2020,5,22461.31
Sibu,Electricity,2020,6,29142.54
Sibu,Electricity,2020,7,24031.58
Sibu,Electricity,2020,8,25875.59
Sibu,Electricity,2020,9,29252.27
Sibu,Electricity,2020,10,25762.19
Sibu,Electricity,2020,11,22865.71
Sibu,Electricity,2020,12,28665.1
Sibu,Electricity,2021,1,29542.87
Sibu,Electricity,2021,2,25514.51
Sibu,Electricity,2021,3,27655.67
Sibu,Electricity,2021,4,23957.39
Sibu,Electricity,2021,5,22583.43
Sibu,Electricity,2021,6,22802.93
Sibu,Electricity,2021,7,25914.95
Sibu,Electricity,2021,8,25170.23
Sibu,Electricity,2021,9,27099.07
Sibu,Electricity,2021,10,26954.43
Sibu,Electricity,2021,11,27238.04
Sibu,Electricity,2021,12,26828.19
Sibu,Electricity,2022,1,24308.37
Sibu,Electricity,2022,2,26699.82
Sibu,Electricity,2022,3,26375.11
Sibu,Electricity,2022,4,23886.47
Sibu,Electricity,2022,5,25222.08
Sibu,Electricity,2022,6,27420.01
Sibu,Electricity,2022,7,27042.47
Sibu,Electricity,2022,8,25160.76
Sibu,Electricity,2022,9,27146.1
Sibu,Electricity,2022,10,24376.31
Sibu,Electricity,2022,11,27117.63
Sibu,Electricity,2022,12,26626.52
Sibu,Electricity,2023,1,24410.13
Sibu,Electricity,2023,2,24059.42
Sibu,Electricity,2023,3,25227.84
Sibu,Electricity,2023,4,24431.71
Sibu,Electricity,2023,5,22892.13
Sibu,Electricity,2023,6,28126.18
Sibu,Electricity,2023,7,24169.18
Sibu,Electricity,2023,8,24009.48
Sibu,Electricity,2023,9,24949.49
Sibu,Electricity,2023,10,25559.1
Sibu,Electricity,2023,11,24952.55
Sibu,Electricity,2023,12,25537.71
Sibu,Electricity,2024,1,24832.15
Sibu,Electricity,2024,2,23818.39
Sibu,Electricity,2024,3,27260.84
Sibu,Electricity,2024,4,25529.57
Sibu,Electricity,2024,5,22274.77
Sibu,Electricity,2024,6,27495.46
Sibu,Electricity,2024,7,25284.85
Sibu,Electricity,2024,8,26849.75
Sibu,Electricity,2024,9,28279.78
Sibu,Electricity,2024,10,26438.88
Sibu,Electricity,2024,11,24261.9
Sibu,Electricity,2024,12,25073.89
Sibu,Electricity,2025,1,25774.29
Sibu,Electricity,2025,2,24042.92
Sibu,Electricity,2025,3,28014.73
Sibu,Fuel,2020,1,16766.43
Sibu,Fuel,2020,2,17786.91
Sibu,Fuel,2020,3,18372.27
Sibu,Fuel,2020,4,18575.83
Sibu,Fuel,2020,5,17736.01
Sibu,Fuel,2020,6,20824.3
Sibu,Fuel,2020,7,18421.55
Sibu,Fuel,2020,8,18208.08
Sibu,Fuel,2020,9,21019.3
Sibu,Fuel,2020,10,18339.68
Sibu,Fuel,2020,11,18528.83
Sibu,Fuel,2020,12,20342.27
Sibu,Fuel,2021,1,17749.01
Sibu,Fuel,2021,2,17875.48
Sibu,Fuel,2021,3,19892.52
Sibu,Fuel,2021,4,18785.07
Sibu,Fuel,2021,5,17954.29
Sibu,Fuel,2021,6,19656.65
Sibu,Fuel,2021,7,16123.0
Sibu,Fuel,2021,8,17442.23
Sibu,Fuel,2021,9,20041.25
Sibu,Fuel,2021,10,18742.25
Sibu,Fuel,2021,11,17432.96
Sibu,Fuel,2021,12,21909.81
Sibu,Fuel,2022,1,17268.98
Sibu,Fuel,2022,2,17125.42
Sibu,Fuel,2022,3,19380.22
Sibu,Fuel,2022,4,18962.35
Sibu,Fuel,2022,5,17674.12
Sibu,Fuel,2022,6,20433.29
Sibu,Fuel,2022,7,16876.46
Sibu,Fuel,2022,8,18693.28
Sibu,Fuel,2022,9,20258.22
Sibu,Fuel,2022,10,18030.04
Sibu,Fuel,2022,11,18218.83
Sibu,Fuel,2022,12,20317.61
Sibu,Fuel,2023,1,18056.47
Sibu,Fuel,2023,2,17811.12
Sibu,Fuel,2023,3,21639.88
Sibu,Fuel,2023,4,18206.74
Sibu,Fuel,2023,5,18510.4
Sibu,Fuel,2023,6,18915.27
Sibu,Fuel,2023,7,18385.72
Sibu,Fuel,2023,8,18742.09
Sibu,Fuel,2023,9,19036.17
Sibu,Fuel,2023,10,19168.22
Sibu,Fuel,2023,11,17433.6
Sibu,Fuel,2023,12,21752.35
Sibu,Fuel,2024,1,16653.39
Sibu,Fuel,2024,2,17476.24
Sibu,Fuel,2024,3,19379.61
Sibu,Fuel,2024,4,17106.41
Sibu,Fuel,2024,5,17819.75
Sibu,Fuel,2024,6,19886.18
Sibu,Fuel,2024,7,17758.57
Sibu,Fuel,2024,8,16922.28
Sibu,Fuel,2024,9,19553.42
Sibu,Fuel,2024,10,17295.43
Sibu,Fuel,2024,11,17708.5
Sibu,Fuel,2024,12,20731.5
Sibu,Fuel,2025,1,16054.76
Sibu,Fuel,2025,2,17359.37
Sibu,Fuel,2025,3,19421.8
